student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
829,,18,Unknown,90,,New Diane,,4/21/2021 6:06,Other,,active,3.7,good,242,4/25/2016 15:12,"Lake Danielview 16-kv, dom 13, Tashkent","{""hobbies"": [""night"", ""officer""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 3}, ""soft"": [""relate"", ""soldier""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1467, ""mother"": 1312}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}","['night', 'officer']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",4,5,3,"['relate', 'soldier']",0,1467,1312,Tashkent,,
830,Kevin Hayes,20,Male,,,South Amanda,tfisher@hotmail.com,10/10/2008 0:00,Data Science,,active,0,good,156,10/26/2004 5:03,UZ 100066 Tashkent South Kaylastad,"{'hobbies': ['successful', 'show'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['hit', 'together']}, 'family': {'siblings': 2, 'income': {'father': 1335, 'mother': 309}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['successful', 'show']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1,2,2,"['hit', 'together']",2,1335,309,Tashkent,,100066
831,,20,Male,90,9.98138E+11,West Christopherside,pday@hernandez.com,9/16/1992 0:00,Python,110,pending,,,92,1/29/1999 16:08,"88881 Craig Run Suite 270, Tonyfurt","{'hobbies': ['experience', 'party'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['size', 'laugh']}, 'family': {'siblings': 2, 'income': {'father': 517, 'mother': 535}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['experience', 'party']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1,1,2,"['size', 'laugh']",2,517,535,Other,,
832,Carrie Gonzales,,Female,,,Brandonshire,,3/15/1979 0:00,Other,117,pending,3.7,,242,11/25/1984 0:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""race"", ""big""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 4}, ""soft"": [""goal"", ""skill""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 943, ""mother"": 974}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['race', 'big']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",4,5,4,"['goal', 'skill']",1,943,974,,,
833,Lauren Briggs,20,Unknown,92,,Lake Jessica,,7/6/2021 1:16,Data Science,,pending,,excellent,88,7/28/1992 4:15,"408 Dawn Drives, Lake Richard","{'hobbies': ['strategy', 'effect'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 1}, 'soft': ['reduce', 'election']}, 'family': {'siblings': 1, 'income': {'father': 647, 'mother': 1099}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['strategy', 'effect']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2,5,1,"['reduce', 'election']",1,647,1099,Other,,
834,Megan Roberts,21,Male,65,9.98956E+11,Bentonberg,,9/4/1989 0:00,Data Science,110,inactive,4.5,average,200,9/11/1983 0:00,"Apartment 11, North John district, Tashkent, UZ, 100241","{'hobbies': ['indicate', 'available'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 3}, 'soft': ['choose', 'evidence']}, 'family': {'siblings': 4, 'income': {'father': 1417, 'mother': 483}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['indicate', 'available']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",3,2,3,"['choose', 'evidence']",4,1417,483,Tashkent,North John,100241
835,Tiffany Beard,20,Female,99,,Susanchester,,1/30/2021 0:45,Data Science,110,active,4.5,average,111,7/5/2003 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
836,April Bryant,20,Male,90,9.98376E+11,Joelhaven,,3/1/2023 9:13,Data Science,110,pending,1.49,,137,3/13/1974 20:49,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
837,Terry James,18,Unknown,74,,Josephburgh,,5/6/1979 7:09,Data Science,112,inactive,3.7,excellent,105,12/11/1970 13:04,"Jonesport 21-kv, dom 14, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
838,,,Female,,,West Matthew,,8/23/1971 10:16,Other,106,inactive,15.5,,240,7/9/2025 0:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""prepare"", ""together""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 1}, ""soft"": [""prove"", ""PM""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1153, ""mother"": 761}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}","['prepare', 'together']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",5,2,1,"['prove', 'PM']",2,1153,761,,,
839,Willie Smith,18,Male,90,,Daleland,nbaker@yahoo.com,3/20/1986 20:31,Other,,active,4.5,good,213,5/10/1995 10:19,"03191 Brooke Expressway, Katiemouth","{hobbies:['establish', 'mouth']}",,,,,,,,,,Other,,
840,Ronald Wade,20,Male,82,,New Kristine,,3/6/2011 0:00,Data Science,,active,4.5,average,104,7/6/2012 0:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793","{hobbies:['country', 'they']}",,,,,,,,,,Tashkent,Garciaborough,100793
841,,20,Female,64,9.98281E+11,Frenchside,,6/12/2023 5:23,Data Science,100,active,15.5,,109,2/8/2022 3:03,UZ 100459 Tashkent Andrewland,"{'hobbies': ['ask', 'model'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['amount', 'try']}, 'family': {'siblings': 0, 'income': {'father': 587, 'mother': 1190}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['ask', 'model']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4,4,1,"['amount', 'try']",0,587,1190,Tashkent,,100459
842,Jessica Schroeder,22,Female,76,,Blanchardhaven,morrisonchristopher@rodriguez.com,2/22/1975 0:00,Other,110,active,15.5,good,181,2/13/1981 3:39,UZ 100194 Tashkent North Hannahberg,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100194
843,Michael Bell,18,Unknown,80,9.98319E+11,Port Toddbury,,7/15/1995 0:00,Data Science,110,inactive,4.5,average,168,10/15/2020 7:08,"07099 Perez Forges, Joseborough","{hobbies:['experience', 'dream']}",,,,,,,,,,Other,,
844,Amanda Diaz,18,Female,73,9.98662E+11,North Theresa,,6/20/2004 0:00,Other,110,pending,4.5,,92,5/9/2013 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['on', 'stock'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['seven', 'fire']}, 'family': {'siblings': 3, 'income': {'father': 610, 'mother': 461}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['on', 'stock']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3,3,2,"['seven', 'fire']",3,610,461,,,
845,Michael Johnson,19,Unknown,82,,Randytown,nmason@hotmail.com,10/24/2019 0:00,Python,114,pending,0,average,111,5/9/1979 0:00,UZ 100473 Tashkent Scottmouth,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100473
846,,19,Unknown,71,9.98476E+11,Johnview,,12/9/2018 21:28,Data Science,,pending,4.5,,76,3/14/2008 0:00,UZ 100817 Tashkent North Kelly,"{'hobbies': ['help', 'exist'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 4}, 'soft': ['player', 'store']}, 'family': {'siblings': 3, 'income': {'father': 973, 'mother': 366}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['help', 'exist']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2,4,4,"['player', 'store']",3,973,366,Tashkent,,100817
847,Derrick Cain,20,Male,,,East Angela,,5/16/1990 3:17,Data Science,,pending,0,excellent,290,3/15/1973 11:00,"East Brittanychester 22-kv, dom 28, Tashkent","{'hobbies': ['million', 'democratic'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['focus', 'such']}, 'family': {'siblings': 3, 'income': {'father': 529, 'mother': 1141}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['million', 'democratic']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",3,3,2,"['focus', 'such']",3,529,1141,Tashkent,,
848,,20,Male,,9.98884E+11,Brooksport,,6/8/1982 0:00,Data Science,110,inactive,3.7,excellent,243,5/16/2002 22:20,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['consumer', 'expect'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 3}, 'soft': ['suggest', 'artist']}, 'family': {'siblings': 3, 'income': {'father': 522, 'mother': 1255}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['consumer', 'expect']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",1,5,3,"['suggest', 'artist']",3,522,1255,,,
849,Steven Powell,20,Unknown,71,9.98423E+11,West Brittanybury,,3/14/2025 0:00,Data Science,,inactive,2.89,,188,3/9/2003 0:00,UZ 100398 Tashkent Jeremyland,"{'hobbies': ['reality', 'similar'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['able', 'blue']}, 'family': {'siblings': 1, 'income': {'father': 1298, 'mother': 1314}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['reality', 'similar']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",4,4,3,"['able', 'blue']",1,1298,1314,Tashkent,,100398
850,,20,Female,87,,Paulfort,chambersjames@yahoo.com,7/8/2002 0:00,Python,110,pending,1.81,average,50,8/2/2022 23:39,"40380 Rodriguez Harbor, New Samantha","{'hobbies': ['process', 'rather'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 3}, 'soft': ['explain', 'might']}, 'family': {'siblings': 4, 'income': {'father': 1108, 'mother': 1251}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","['process', 'rather']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",3,4,3,"['explain', 'might']",4,1108,1251,Other,,
851,,,Female,,,Aguilarfort,dclark@hotmail.com,5/27/1976 0:00,Other,113,pending,3.7,excellent,110,6/21/1974 0:00,"Juanburgh 25-kv, dom 35, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
852,Catherine Powell,18,Unknown,90,9.9806E+11,Powellmouth,garywilson@gmail.com,1/31/2016 14:22,Data Science,91,inactive,15.5,average,158,5/15/2022 20:12,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176","{hobbies:['under', 'throughout']}",,,,,,,,,,Tashkent,South Andrewport,100176
853,Justin Garcia,20,Female,,9.98541E+11,New Ryan,,2/5/1993 0:09,Data Science,110,pending,4.5,excellent,96,9/4/1993 20:42,"Rodriguezmouth 29-kv, dom 31, Tashkent","{""hobbies"": [""man"", ""mission""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 3}, ""soft"": [""coach"", ""moment""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 766, ""mother"": 1329}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}","['man', 'mission']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",3,2,3,"['coach', 'moment']",2,766,1329,Tashkent,,
854,,,Male,66,9.98502E+11,South Kristintown,thomasamanda@hotmail.com,3/10/1971 8:36,Data Science,110,pending,4.5,,188,5/29/2023 0:00,UZ 100538 Tashkent Lake Patricia,"{""hobbies"": [""during"", ""difference""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""ok"", ""environmental""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 770, ""mother"": 294}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}","['during', 'difference']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",2,5,1,"['ok', 'environmental']",4,770,294,Tashkent,,100538
855,Judith Williams,20,Female,90,9.98138E+11,Port Ericville,,8/1/2021 4:06,Data Science,,pending,3.7,excellent,227,11/13/1981 0:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","{'hobbies': ['region', 'must'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 3}, 'soft': ['leg', 'think']}, 'family': {'siblings': 2, 'income': {'father': 1437, 'mother': 1390}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['region', 'must']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1,5,3,"['leg', 'think']",2,1437,1390,Tashkent,Wheelerville,100676
856,Andrea Luna,20,Male,90,9.98429E+11,Brentside,,6/15/2003 0:00,Other,,inactive,,excellent,164,4/12/1972 6:59,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['station', 'son'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 1}, 'soft': ['I', 'bed']}, 'family': {'siblings': 3, 'income': {'father': 1431, 'mother': 1217}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['station', 'son']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",1,5,1,"['I', 'bed']",3,1431,1217,,,
857,Julia Higgins,18,Unknown,54,9.98764E+11,East Jennamouth,,2/15/1992 18:54,Data Science,108,active,3.7,good,210,1/21/1997 0:00,UZ 100673 Tashkent Brendahaven,"{""hobbies"": [""create"", ""kitchen""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 4}, ""soft"": [""week"", ""kitchen""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 469, ""mother"": 1117}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}","['create', 'kitchen']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2,2,4,"['week', 'kitchen']",3,469,1117,Tashkent,,100673
858,Hailey Porter,18,Male,90,9.98435E+11,Jacobfort,,3/28/2020 6:06,Other,69,inactive,15.5,average,134,1/14/1998 0:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Heatherport,100632
859,Kevin King,20,Female,88,,Garytown,meganobrien@brown-bartlett.org,4/13/2014 0:00,Python,90,pending,-2,good,139,3/20/2006 0:00,"Barnettshire 20-kv, dom 48, Tashkent","{'hobbies': ['build', 'task'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['expert', 'race']}, 'family': {'siblings': 4, 'income': {'father': 1404, 'mother': 1152}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","['build', 'task']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",1,2,5,"['expert', 'race']",4,1404,1152,Tashkent,,
860,,21,Female,50,,Port Rhonda,,2/7/2015 0:00,Data Science,110,active,,average,180,4/22/1993 7:05,"76896 Walker Crossroad Suite 276, Port Frederickbury",INVALID_JSON_DATA,,,,,,,,,,Other,,
861,,19,Unknown,,9.98159E+11,New Briannaside,,6/5/2023 19:35,Data Science,76,inactive,0,good,87,6/21/1975 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['letter', 'race']}",,,,,,,,,,,,
862,,18,Male,76,,Kellyport,melissa44@nelson.com,10/29/2024 0:00,Data Science,,active,,,106,9/23/2022 14:39,"Keithville 16-kv, dom 47, Tashkent","{'hobbies': ['season', 'much'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['spend', 'all']}, 'family': {'siblings': 3, 'income': {'father': 1281, 'mother': 1226}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['season', 'much']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",1,4,2,"['spend', 'all']",3,1281,1226,Tashkent,,
863,,21,Male,84,,Port Thomas,,5/31/1998 3:39,Data Science,,inactive,0,,87,11/11/2020 12:46,"Benderburgh 26-kv, dom 23, Tashkent","{'hobbies': ['rate', 'start'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['edge', 'role']}, 'family': {'siblings': 5, 'income': {'father': 700, 'mother': 768}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","['rate', 'start']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",1,2,3,"['edge', 'role']",5,700,768,Tashkent,,
864,,20,Female,90,,East Kendraborough,edward98@yahoo.com,10/2/1989 6:49,Other,100,active,3.7,good,143,4/16/1971 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['believe', 'religious'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 3}, 'soft': ['treat', 'civil']}, 'family': {'siblings': 3, 'income': {'father': 828, 'mother': 775}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['believe', 'religious']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",5,3,3,"['treat', 'civil']",3,828,775,,,
865,Kayla Arroyo,20,Female,,9.98413E+11,Hicksfurt,,9/23/1995 0:00,Other,110,inactive,3.64,excellent,157,12/27/2007 0:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""million"", ""difference""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""front"", ""fight""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1080, ""mother"": 1422}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['million', 'difference']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",1,1,2,"['front', 'fight']",5,1080,1422,,,
866,,21,Unknown,,,South Brandon,,6/5/1995 0:00,Data Science,74,inactive,,,186,10/11/1981 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fall', 'garden'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['main', 'money']}, 'family': {'siblings': 0, 'income': {'father': 1401, 'mother': 869}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['fall', 'garden']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",5,2,3,"['main', 'money']",0,1401,869,,,
867,Jessica Wilkinson,22,Female,90,9.98078E+11,Clarkborough,,11/8/2025 0:00,Data Science,,pending,4.5,average,59,9/29/2012 5:08,"North Bobby 7-kv, dom 41, Tashkent","{""hobbies"": [""agent"", ""provide""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}","['agent', 'provide']","[{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",4,3,1,"['phone', 'write']",2,879,705,Tashkent,,
868,,20,Female,,,Meganstad,,10/23/2022 0:00,Data Science,103,inactive,15.5,excellent,227,1/26/2001 0:00,"24542 Kirby Parks, Wilsontown",INVALID_JSON_DATA,,,,,,,,,,Other,,
869,Kelly Santos,19,Male,73,,West Raymondville,,12/10/2009 0:00,Other,110,inactive,,excellent,127,10/2/1986 11:14,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['practice', 'week'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['to', 'dog']}, 'family': {'siblings': 0, 'income': {'father': 200, 'mother': 419}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['practice', 'week']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",1,2,2,"['to', 'dog']",0,200,419,,,
870,,19,Female,87,9.98146E+11,South Christopherview,jacksonphilip@jones.info,9/19/2010 0:00,Python,,active,4.5,,154,5/13/1988 19:21,"Lake Kimberlyside 7-kv, dom 18, Tashkent","{hobbies:['certainly', 'fear']}",,,,,,,,,,Tashkent,,
871,Sarah Juarez,19,Female,,,Anneshire,robersonrhonda@petersen.com,4/18/2023 6:32,Python,,inactive,4.5,excellent,66,5/29/2005 14:10,"8578 Carr Plains, West Erik",INVALID_JSON_DATA,,,,,,,,,,Other,,
